ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
1710,#1710 WFD,She's the chief executive of the country's largest charity.,1,0,0,2,"lex=0(rare_avg=4.31: country's(4.17), charity(4.45)) | dictation=contraction; dense(6)"
1711,#1711 WFD,She rides a bike to go to school every day.,1,0,0,0,"lex=0(rare_avg=4.29: rides(4.06), bike(4.53))"
1712,#1712 WFD,He studied tropical medicine at the university.,1,0,0,0,"lex=0(rare_avg=4.33: tropical(4.18), studied(4.49))"
1713,#1713 WFD,Schools regularly bring children to the museum for history lessons.,1,0,0,1,"lex=0(rare_avg=4.45: lessons(4.38), regularly(4.52)) | dictation=dense(7)"
1714,#1714 WFD,She has direct responsibility for all new trainees.,1,0,0,0,"lex=0(rare_avg=4.01: trainees(3.27), responsibility(4.75))"
1715,#1715 WFD,The teacher tested the children on their homework.,1,0,0,0,"lex=0(rare_avg=4.30: homework(4.13), tested(4.48))"
1716,#1716 WFD,An innovative scheme has been proposed by the students.,3,0,2,0,"lex=0(rare_avg=4.33: innovative(4.10), scheme(4.57)) | grammar=passive(been proposed); perfect(has been proposed)"
1717,#1717 WFD,The issue of population growth has caused public concern.,1,0,1,1,"lex=0(rare_avg=4.77: concern(4.66), caused(4.88)) | grammar=perfect(has caused) | dictation=dense(6)"
1718,#1718 WFD,You must satisfy the qualifications to get a work permit.,1,0,1,0,"lex=0(rare_avg=3.93: qualifications(3.88), satisfy(3.98)) | grammar=modal(must)"
1719,#1719 WFD,He tried to make his speech more entertaining.,1,0,0,0,"lex=0(rare_avg=4.48: entertaining(4.11), speech(4.85))"
1720,#1720 WFD,Computers can be used to facilitate language learning.,1,0,0,0,"lex=0(rare_avg=4.16: facilitate(3.99), computers(4.33))"
1721,#1721 WFD,Science fiction stories often mention robots that can talk.,1,0,0,1,"lex=0(rare_avg=4.21: robots(3.99), fiction(4.44)) | dictation=dense(7)"
1722,#1722 WFD,The trip has been extended to include a few other events.,3,0,2,1,"lex=0(rare_avg=4.77: extended(4.64), trip(4.90)) | grammar=passive(been extended); perfect(has been extended) | dictation=long(11)"
1723,#1723 WFD,Pupils in our schools are taught in a secure environment.,1,0,1,0,"lex=0(rare_avg=4.41: pupils(4.18), secure(4.64)) | grammar=passive(are taught)"
1724,#1724 WFD,We will study the following pictures in the next lecture.,1,0,0,0,"lex=0(rare_avg=4.53: lecture(4.14), pictures(4.92))"
1725,#1725 WFD,The United States is the largest chocolate manufacturing country.,1,0,0,0,"lex=0(rare_avg=4.53: chocolate(4.49), manufacturing(4.56))"
1726,#1726 WFD,Modern art now does better than stocks as an investment.,1,0,0,0,"lex=0(rare_avg=4.56: stocks(4.28), investment(4.84))"
1727,#1727 WFD,The university will cease the colossal renovation of the faintly empty theater.,2,1,0,2,"lex=1(rare_avg=3.20: faintly(3.03), colossal(3.37)) | dictation=long(12); dense(7)"
1728,#1728 WFD,"The police phones are difficult to call, so crime rates are high.",2,0,0,2,"lex=0(rare_avg=4.67: phones(4.45), rates(4.88)) | dictation=long(12); dense(7)"
1729,#1729 WFD,Studying philosophy can help learners think in new ways.,1,0,0,1,"lex=0(rare_avg=3.95: learners(3.48), studying(4.42)) | dictation=dense(7)"
1730,#1730 WFD,He was constantly looking for ways to bring industry and agriculture closer together.,2,0,0,2,"lex=0(rare_avg=4.45: agriculture(4.37), constantly(4.53)) | dictation=long(13); dense(8)"
1731,#1731 WFD,Students must register for shared accommodation.,1,0,1,0,"lex=0(rare_avg=4.32: accommodation(4.06), register(4.59)) | grammar=modal(must)"
1732,#1732 WFD,None of the alternatives are satisfactory.,1,1,0,0,"lex=1(rare_avg=3.80: satisfactory(3.57), alternatives(4.04))"
1733,#1733 WFD,There is a fire exit on each floor of the building.,1,0,0,1,"lex=0(rare_avg=4.64: exit(4.35), floor(4.94)) | dictation=long(11)"
1734,#1734 WFD,Many graduates have already found a decent job by now.,1,0,0,0,"lex=0(rare_avg=4.21: graduates(4.02), decent(4.40))"
1736,#1736 WFD,The doctor told his daughter to take vitamins regularly.,1,0,0,1,"lex=0(rare_avg=4.05: vitamins(3.59), regularly(4.52)) | dictation=dense(6)"
1738,#1738 WFD,They came here in search of new markets for their products.,1,0,0,1,"lex=0(rare_avg=4.79: markets(4.61), search(4.96)) | dictation=long(11)"
1739,#1739 WFD,He failed to attend the lectures yesterday due to sickness.,1,1,0,1,"lex=1(rare_avg=3.90: sickness(3.83), lectures(3.96)) | dictation=dense(6)"
1740,#1740 WFD,You need to seek professional advice on this matter.,1,0,0,0,"lex=0(rare_avg=4.75: seek(4.61), advice(4.88))"
1741,#1741 WFD,These topics have been discussed by different seminar groups.,3,0,2,0,"lex=0(rare_avg=4.02: seminar(3.77), topics(4.27)) | grammar=passive(been discussed by different); perfect(have been discussed)"
1742,#1742 WFD,The tests are designed by scientists to detect the disease early.,2,0,1,2,"lex=0(rare_avg=4.28: detect(4.05), scientists(4.50)) | grammar=passive(are designed) | dictation=long(11); dense(6)"
1743,#1743 WFD,The course mainly focuses on several different aspects of psychology.,1,0,0,1,"lex=0(rare_avg=4.20: focuses(4.08), psychology(4.31)) | dictation=dense(7)"
1744,#1744 WFD,The professor encouraged me to study physical science at university.,1,0,0,1,"lex=0(rare_avg=4.61: encouraged(4.32), professor(4.90)) | dictation=dense(6)"
1745,#1745 WFD,She had raised a very important question at the meeting.,1,0,1,0,"lex=0(rare_avg=5.00: raised(4.84), meeting(5.15)) | grammar=perfect(had raised)"
1746,#1746 WFD,Now we can safely draw some conclusions from our discussion.,1,0,0,0,"lex=0(rare_avg=4.11: conclusions(4.00), safely(4.22))"
1747,#1747 WFD,The students will be asked to take notes for each lecture.,2,0,1,1,"lex=0(rare_avg=4.49: lecture(4.14), notes(4.84)) | grammar=passive(be asked) | dictation=long(11)"
1748,#1748 WFD,Most schools have a wide selection of these books in their libraries.,1,0,0,1,"lex=0(rare_avg=4.38: libraries(4.14), selection(4.62)) | dictation=long(12)"
1749,#1749 WFD,The university plans to build more libraries and more meeting rooms.,2,0,0,2,"lex=0(rare_avg=4.35: libraries(4.14), rooms(4.56)) | dictation=long(11); dense(6)"
1750,#1750 WFD,They finally reached the same conclusion from different starting points.,1,0,0,1,"lex=0(rare_avg=4.62: conclusion(4.40), reached(4.85)) | dictation=dense(6)"
1751,#1751 WFD,We have developed a new technique to detect errors in the manufacturing process.,2,0,1,2,"lex=0(rare_avg=4.15: detect(4.05), errors(4.25)) | grammar=perfect(have developed) | dictation=long(13); dense(7)"
1753,#1753 WFD,This course provides valuable information for work experience.,1,0,0,1,"lex=0(rare_avg=4.65: valuable(4.51), provides(4.80)) | dictation=dense(6)"
1762,#1762 WFD,This year has witnessed the retirement of several senior professors.,1,0,1,1,"lex=0(rare_avg=3.98: professors(3.92), witnessed(4.04)) | grammar=perfect(has witnessed the retirement) | dictation=dense(6)"
1764,#1764 WFD,The cost of transport is a major expense for the industry.,1,0,0,1,"lex=0(rare_avg=4.46: expense(4.23), transport(4.68)) | dictation=long(11)"
1765,#1765 WFD,Application forms for sharing accommodations must be completed two months in advance.,3,0,2,2,"lex=0(rare_avg=4.07: accommodations(3.48), advance(4.65)) | grammar=modal(must); passive(be completed) | dictation=long(12); dense(8)"
1766,#1766 WFD,Good teamwork enables us to get the job done on time.,2,1,0,2,"lex=1(rare_avg=3.71: teamwork(3.48), enables(3.94)) | dictation=long(11); dense(7)"
1767,#1767 WFD,Student assistants will support new students with their study and accommodation.,2,1,0,2,"lex=1(rare_avg=3.87: assistants(3.68), accommodation(4.06)) | dictation=long(11); dense(7)"
1768,#1768 WFD,She is never absent from school without a reasonable cause.,1,0,1,0,"lex=0(rare_avg=4.29: absent(3.98), reasonable(4.59)) | grammar=passive(is never absent)"
1769,#1769 WFD,You can never go to college if you drop out of high school.,1,0,0,1,"lex=0(rare_avg=5.13: drop(4.99), college(5.27)) | dictation=long(13)"
1770,#1770 WFD,The weekly seminar is based on an analysis of the African cultures.,2,0,1,1,"lex=0(rare_avg=3.99: seminar(3.77), cultures(4.20)) | grammar=passive(is based) | dictation=long(12)"
1771,#1771 WFD,He failed to pass the exam because of his carelessness.,1,1,0,0,"lex=1(rare_avg=3.54: carelessness(2.83), exam(4.26))"
1774,#1774 WFD,Students are required to participate in the mathematics lecture next Friday.,2,0,1,2,"lex=0(rare_avg=4.14: lecture(4.14), mathematics(4.15)) | grammar=passive(are required) | dictation=long(11); dense(6)"
1775,#1775 WFD,Studying can be more effective if one changes their environment while studying.,2,0,0,2,"lex=0(rare_avg=4.42: studying(4.42), studying(4.42)) | dictation=long(12); dense(7)"
1776,#1776 WFD,The teacher hasn't done much preparation for the class.,1,0,0,2,"lex=0(rare_avg=4.52: preparation(4.32), hasn't(4.71)) | dictation=contraction; dense(6)"
1777,#1777 WFD,We haven't fixed a date for the final meeting yet.,1,0,0,1,"lex=0(rare_avg=4.91: fixed(4.70), haven't(5.11)) | dictation=contraction"
1778,#1778 WFD,The intern intends to leave the firm next Saturday.,1,1,0,0,"lex=1(rare_avg=3.68: intern(3.67), intends(3.69))"
1779,#1779 WFD,A formal ceremony has been scheduled to take place in May.,3,0,3,1,"lex=0(rare_avg=4.44: ceremony(4.42), formal(4.45)) | grammar=modal(may); passive(been scheduled); perfect(has been scheduled) | dictation=long(11)"
1780,#1780 WFD,The new law will come into operation by midnight tomorrow.,1,0,0,1,"lex=0(rare_avg=4.62: midnight(4.31), operation(4.92)) | dictation=dense(6)"
1781,#1781 WFD,The purpose of the project was to raise money for medical supplies.,2,0,0,2,"lex=0(rare_avg=4.62: supplies(4.48), raise(4.75)) | dictation=long(12); dense(6)"
1782,#1782 WFD,The team declared to have made a great scientific discovery.,1,0,0,1,"lex=0(rare_avg=4.50: discovery(4.45), declared(4.55)) | dictation=dense(6)"
1783,#1783 WFD,The report stressed that students need to improve their reading abilities.,2,0,0,2,"lex=0(rare_avg=4.20: stressed(4.18), abilities(4.21)) | dictation=long(11); dense(7)"
1784,#1784 WFD,We have found further scientific evidence for this geology theory.,1,0,0,0,"lex=0(rare_avg=4.21: geology(3.76), scientific(4.67))"
1785,#1785 WFD,The date of publication should be included in the reference.,3,0,2,0,"lex=0(rare_avg=4.60: publication(4.45), reference(4.74)) | grammar=modal(should); passive(be included)"
1787,#1787 WFD,The assignment submission has been extended by weeks.,3,0,2,0,"lex=0(rare_avg=4.12: submission(4.07), assignment(4.18)) | grammar=passive(been extended); perfect(has been extended)"
1788,#1788 WFD,Most students need to be prepared for exams.,1,0,1,0,"lex=0(rare_avg=4.37: exams(4.00), prepared(4.74)) | grammar=passive(be prepared)"
1789,#1789 WFD,Lives cannot be scientifically explained by theories.,1,1,1,0,"lex=1(rare_avg=3.83: scientifically(3.45), theories(4.22)) | grammar=passive(be scientifically explained)"
1791,#1791 WFD,The database could be used as a teaching resource in universities.,2,0,1,1,"lex=0(rare_avg=4.33: database(4.31), universities(4.36)) | grammar=modal(could) | dictation=long(11)"
1792,#1792 WFD,The new teaching method has been widely advocated by teachers.,3,0,2,1,"lex=0(rare_avg=4.07: advocated(3.60), widely(4.54)) | grammar=passive(been widely advocated); perfect(has been widely advocated) | dictation=dense(6)"
1793,#1793 WFD,The library's searching system hasn't been updated since last year.,2,1,1,2,"lex=1(rare_avg=3.65: library's(2.93), searching(4.36)) | grammar=passive(been updated) | dictation=contraction; dense(8)"
1794,#1794 WFD,Students must submit a thesis on this subject by next week.,2,0,1,2,"lex=0(rare_avg=4.17: thesis(4.05), submit(4.28)) | grammar=modal(must) | dictation=long(11); dense(6)"
1795,#1795 WFD,We waited for the exam result with a sense of anxiety.,1,0,0,1,"lex=0(rare_avg=4.26: waited(4.26), exam(4.26)) | dictation=long(11)"
1796,#1796 WFD,The professor took the students to the new chemistry lab.,1,0,0,1,"lex=0(rare_avg=4.38: chemistry(4.35), lab(4.42)) | dictation=dense(6)"
1798,#1798 WFD,It's getting more and more difficult to recruit experienced staff.,1,0,0,2,"lex=0(rare_avg=4.26: recruit(3.89), experienced(4.63)) | dictation=contraction; dense(6)"
1799,#1799 WFD,She's searching for a subject matter for her new book.,1,0,0,2,"lex=0(rare_avg=4.66: searching(4.36), subject(4.96)) | dictation=contraction; dense(6)"
1800,#1800 WFD,It is hard to find a job without advanced skills.,1,0,0,1,"lex=0(rare_avg=4.74: advanced(4.71), skills(4.77)) | dictation=dense(6)"
1801,#1801 WFD,The new product aims to improve children's communication skills.,1,0,0,2,"lex=0(rare_avg=4.34: aims(4.21), children's(4.47)) | dictation=contraction; dense(7)"
1802,#1802 WFD,Several fields are now underwater after the heavy rain.,1,0,0,0,"lex=0(rare_avg=4.26: underwater(3.92), fields(4.60))"
1803,#1803 WFD,The school has received a grant to renovate its buildings.,1,1,1,0,"lex=1(rare_avg=3.86: renovate(3.05), grant(4.67)) | grammar=perfect(has received a grant)"
1804,#1804 WFD,The theme park is very popular among local people and tourists.,2,0,0,2,"lex=0(rare_avg=4.34: tourists(4.06), theme(4.62)) | dictation=long(11); dense(7)"
1805,#1805 WFD,The facility is used to record the progress of each experiment.,1,0,0,1,"lex=0(rare_avg=4.49: experiment(4.38), facility(4.60)) | dictation=long(11)"
1806,#1806 WFD,The final essay is due at the end of this semester.,1,0,0,1,"lex=0(rare_avg=4.13: semester(4.03), essay(4.23)) | dictation=long(11)"
1807,#1807 WFD,The university's campaign to hire more teachers has been a success.,2,0,1,2,"lex=0(rare_avg=4.09: university's(3.78), hire(4.40)) | grammar=perfect(has been) | dictation=contraction; long(11)"
1808,#1808 WFD,Our teachers use the computer lab to show us the math models.,2,0,0,2,"lex=0(rare_avg=4.44: lab(4.42), math(4.45)) | dictation=long(12); dense(7)"
1809,#1809 WFD,This thesis analyzed the structures and features of modern society.,1,0,0,1,"lex=0(rare_avg=3.97: analyzed(3.90), thesis(4.05)) | dictation=dense(6)"
1810,#1810 WFD,You can borrow eight books from the library at a time.,1,0,0,1,"lex=0(rare_avg=4.43: borrow(4.00), library(4.86)) | dictation=long(11)"
1811,#1811 WFD,The topic next week on colonialism will be nuclear disarmament.,2,1,1,1,"lex=1(rare_avg=3.25: disarmament(3.17), colonialism(3.33)) | grammar=passive(be nuclear disarmament) | dictation=dense(6)"
1812,#1812 WFD,The rising temperature has led to lower agricultural output.,1,0,1,1,"lex=0(rare_avg=4.38: agricultural(4.34), output(4.43)) | grammar=perfect(has led) | dictation=dense(6)"
1813,#1813 WFD,Understanding ancient poetry is efficient for the project.,1,0,1,0,"lex=0(rare_avg=4.41: poetry(4.40), efficient(4.42)) | grammar=passive(is efficient)"
1814,#1814 WFD,It is not always possible to find patterns in data.,1,0,0,0,"lex=0(rare_avg=4.88: patterns(4.41), data(5.34))"
1815,#1815 WFD,Scientists use new technologies in labs.,1,0,0,0,"lex=0(rare_avg=4.07: labs(3.82), technologies(4.32))"
1817,#1817 WFD,The government will continue to offer financial aid to students.,1,0,0,1,"lex=0(rare_avg=4.90: aid(4.75), offer(5.05)) | dictation=dense(6)"
1818,#1818 WFD,Thousands of students are leaving college because of mental health issues.,2,0,0,2,"lex=0(rare_avg=4.80: thousands(4.77), mental(4.83)) | dictation=long(11); dense(8)"
1819,#1819 WFD,Many universities have successfully developed online courses over the last year.,2,0,1,2,"lex=0(rare_avg=4.41: universities(4.36), successfully(4.45)) | grammar=perfect(have successfully developed) | dictation=long(11); dense(8)"
1820,#1820 WFD,We have been seeking to protect the quality of teaching and learning.,2,0,1,1,"lex=0(rare_avg=4.65: seeking(4.58), teaching(4.72)) | grammar=perfect(have been) | dictation=long(12)"
1822,#1822 WFD,Classrooms make teachers connect with students in a more efficient way.,2,0,0,2,"lex=0(rare_avg=4.03: classrooms(3.67), connect(4.38)) | dictation=long(11); dense(7)"
1823,#1823 WFD,The music has distracted most of these students from their studies.,2,0,1,1,"lex=0(rare_avg=4.43: distracted(3.88), studies(4.98)) | grammar=perfect(has distracted) | dictation=long(11)"
1824,#1824 WFD,The studies have been carried out on children who are overweight.,3,0,3,1,"lex=0(rare_avg=4.25: overweight(3.74), carried(4.77)) | grammar=passive(been carried); perfect(have been carried); relative(who) | dictation=long(11)"
1825,#1825 WFD,Children in this village enjoy free education and medical care.,1,0,0,1,"lex=0(rare_avg=4.96: village(4.82), enjoy(5.09)) | dictation=dense(7)"
1826,#1826 WFD,Some students would choose to travel overseas during their gap year.,2,0,1,2,"lex=0(rare_avg=4.38: overseas(4.29), gap(4.47)) | grammar=modal(would) | dictation=long(11); dense(6)"
1827,#1827 WFD,Academic dishonesty is regarded as a serious offense in universities.,2,1,1,1,"lex=1(rare_avg=3.71: dishonesty(3.17), offense(4.26)) | grammar=passive(is regarded) | dictation=dense(6)"
1828,#1828 WFD,The challenges our health care sector faces are bigger than ever.,2,0,0,2,"lex=0(rare_avg=4.54: challenges(4.49), faces(4.59)) | dictation=long(11); dense(7)"
1829,#1829 WFD,You need to work harder to pass the final test.,1,0,0,1,"lex=0(rare_avg=4.81: harder(4.57), pass(5.05)) | dictation=dense(6)"
1830,#1830 WFD,Students have to study the biology science as an extended major.,2,0,0,2,"lex=0(rare_avg=4.43: biology(4.22), extended(4.64)) | dictation=long(11); dense(6)"
1831,#1831 WFD,Over the years the university has acquired an international reputation for excellence.,2,0,1,2,"lex=0(rare_avg=4.24: excellence(4.07), acquired(4.40)) | grammar=perfect(has acquired) | dictation=long(12); dense(6)"
